Latitude,Longitude,Speed
40.228172,29.0093,11.02
40.228172,29.0093,11.02
40.228199,29.0093,9.45
40.228199,29.0093,9.45
40.228221,29.009298,9.41
40.228221,29.009298,9.41
40.228244,29.009294,8.39
40.228244,29.009294,8.39
40.228263,29.009296,7.32
40.228263,29.009296,7.32
40.228282,29.009294,7.07
40.228282,29.009294,7.07
40.228298,29.009296,6.06
40.228298,29.009296,6.06
40.228309,29.009292,6.39
40.228309,29.009292,6.39
40.228332,29.009292,9.93
40.228332,29.009292,9.93
40.228363,29.009292,13.06
40.228363,29.009292,13.06
40.228401,29.009292,15.85
40.228401,29.009292,15.85
40.228439,29.00929,17.46
40.228439,29.00929,17.46
40.228488,29.00929,20.19
40.228488,29.00929,20.19
40.228542,29.00929,22.85
40.228542,29.00929,22.85
40.228603,29.00929,25.8
40.228603,29.00929,25.8
40.228664,29.009288,25.48
40.228664,29.009288,25.48
40.228729,29.009286,27.11
40.228729,29.009286,27.11
40.228801,29.009283,30.04
40.228801,29.009283,30.04
40.228874,29.009283,29.82
40.228874,29.009283,29.82
40.22895,29.009283,30.02
40.22895,29.009283,30.02
40.229026,29.009283,30.91
40.229026,29.009283,30.91
40.229103,29.009283,31.54
40.229103,29.009283,31.54
40.229187,29.009283,34.45
40.229267,29.009283,32.11
40.229267,29.009283,32.11
40.229347,29.009284,33.3
40.229347,29.009284,33.3
40.229431,29.009283,33.26
40.229431,29.009283,33.26
40.229515,29.009281,34.11
40.229515,29.009281,34.11
40.229595,29.009279,33.11
40.229595,29.009279,33.11
40.229679,29.009281,34.28
40.229679,29.009281,34.28
40.229766,29.009283,36.43
40.229766,29.009283,36.43
40.229854,29.009283,35.47
40.229854,29.009283,35.47
40.229942,29.009281,36.54
40.229942,29.009281,36.54
40.23003,29.009283,36.63
40.23003,29.009283,36.63
40.230121,29.009283,37.19
40.230209,29.009283,35.11
40.230209,29.009283,35.11
40.230293,29.009284,34.65
40.230373,29.009288,31.97
40.230373,29.009288,31.97
40.230449,29.009292,29.91
40.230449,29.009292,29.91
40.230518,29.009296,26.54
40.230518,29.009296,26.54
40.23059,29.009275,21.46
40.23059,29.009275,21.46
40.230636,29.009277,19.72
40.230636,29.009277,19.72
40.23069,29.009283,19.91
40.230739,29.009288,20.19
40.230739,29.009288,20.19
40.230785,29.00929,17.91
40.230785,29.00929,17.91
40.230831,29.009286,17.06
40.230831,29.009286,17.06
40.23088,29.009267,16.93
40.23088,29.009267,16.93
40.230918,29.009239,14.85
40.230918,29.009239,14.85
40.230949,29.009199,14.61
40.230949,29.009199,14.61
40.230968,29.009159,14.76
40.230968,29.009159,14.76
40.230976,29.009113,12.39
40.230976,29.009113,12.39
40.230968,29.009077,12.13
40.230968,29.009077,12.13
40.23096,29.009042,10.89
40.23096,29.009042,10.89
40.230934,29.009017,15.46
40.230934,29.009017,15.46
40.230895,29.008993,19.13
40.230895,29.008993,19.13
40.23085,29.008979,20.69
40.230792,29.008972,24.76
40.230731,29.008974,26.34
40.230659,29.008974,30.69
40.230575,29.008974,34.28
40.230575,29.008974,34.28
40.230491,29.008977,35.37
40.230491,29.008977,35.37
40.230396,29.008979,39.15
40.230396,29.008979,39.15
40.2303,29.008981,39.91
40.2303,29.008981,39.91
40.230197,29.008983,41.91
40.230197,29.008983,41.91
40.230091,29.008985,42.97
40.229988,29.008989,42.15
40.229881,29.008993,42.71
40.229881,29.008993,42.71
40.22977,29.008993,45.02
40.229663,29.008995,41.98
40.229663,29.008995,41.98
40.229557,29.008996,42.95
40.229557,29.008996,42.95
40.22945,29.008996,43.1
40.22945,29.008996,43.1
40.229339,29.008996,43.13
40.229339,29.008996,43.13
40.229228,29.008998,43.61
40.229228,29.008998,43.61
40.229122,29.009,43.61
40.229122,29.009,43.61
40.229011,29.009002,43.34
40.229011,29.009002,43.34
40.228904,29.009002,42.6
40.228805,29.009004,38.06
40.228805,29.009004,38.06
40.228717,29.009004,33.04
40.228645,29.009006,27.97
40.228645,29.009006,27.97
40.228584,29.009006,22.89
40.228584,29.009006,22.89
40.228534,29.009006,19.54
40.228534,29.009006,19.54
40.228488,29.009006,15.35
40.228488,29.009006,15.35
40.228458,29.009006,11.52
40.228458,29.009006,11.52
40.228439,29.009004,7.76
40.228439,29.009004,7.76
40.228424,29.009004,5.76
40.228424,29.009004,5.76
40.228408,29.009004,5.07
40.228408,29.009004,5.07
40.228397,29.009004,4.76
40.228397,29.009004,4.76
40.228385,29.009002,5.74
40.228385,29.009002,5.74
40.228366,29.009002,7.32
40.228366,29.009002,7.32
40.228347,29.009004,7.98
40.228347,29.009004,7.98
40.228321,29.009002,9.46
40.228321,29.009002,9.46
40.228302,29.009004,8.76
40.228302,29.009004,8.76
40.228279,29.009004,8.56
40.228279,29.009004,8.56
40.22826,29.009004,8.72
40.22826,29.009004,8.72
40.228233,29.009004,10.22
40.228233,29.009004,10.22
40.22821,29.009006,9.07
40.22821,29.009006,9.07
40.228187,29.009008,10.54
40.228187,29.009008,10.54
40.228157,29.009008,11.13
40.228157,29.009008,11.13
40.22813,29.009008,11.2
40.22813,29.009008,11.2
40.228099,29.009006,13.2
40.228099,29.009006,13.2
40.228065,29.009002,13.72
40.228065,29.009002,13.72
40.228034,29.008996,14.72
40.228034,29.008996,14.72
40.227996,29.008991,15.28
40.227996,29.008991,15.28
40.227958,29.008985,15.56
40.227958,29.008985,15.56
40.22792,29.008977,15.74
40.22792,29.008977,15.74
40.227886,29.008974,14.93
40.227886,29.008974,14.93
40.227848,29.008972,14.93
40.227848,29.008972,14.93
40.227809,29.008974,14.98
40.227809,29.008974,14.98
40.227783,29.008985,11.98
40.227783,29.008985,11.98
40.227752,29.009004,14.56
40.227752,29.009004,14.56
40.227729,29.009023,10.46
40.227729,29.009023,10.46
40.227706,29.00905,11.28
40.227706,29.00905,11.28
40.227691,29.009078,10.22
40.227691,29.009078,10.22
40.227687,29.009111,10.33
40.227687,29.009111,10.33
40.227691,29.009145,10.7
40.227691,29.009145,10.7
40.227703,29.009176,10.28
40.227703,29.009176,10.28
40.227718,29.009206,10.87
40.227718,29.009206,10.87
40.227745,29.009229,14.3
40.227745,29.009229,14.3
40.227775,29.009252,13.93
40.227775,29.009252,13.93
40.227809,29.009271,15.32
40.227809,29.009271,15.32
40.227848,29.009281,14.89
40.227848,29.009281,14.89
40.227882,29.009288,14.96
40.227882,29.009288,14.96
40.227916,29.009288,13.26
40.227916,29.009288,13.26
40.227954,29.009288,15.22
40.227954,29.009288,15.22
40.227989,29.009288,14.35
40.227989,29.009288,14.35
40.228023,29.009288,14.11
40.228023,29.009288,14.11
40.228057,29.009286,13.74
40.228057,29.009286,13.74
40.228092,29.00929,13.61
40.228092,29.00929,13.61
40.228126,29.009292,14.96
40.228126,29.009292,14.96
40.22816,29.009288,12.89
40.22816,29.009288,12.89
40.228187,29.009292,12.33
40.228187,29.009292,12.33
40.228221,29.009288,12.45
40.228221,29.009288,12.45
40.228248,29.009284,10.85
40.228248,29.009284,10.85
40.228271,29.009286,7.91
40.228271,29.009286,7.91
40.22829,29.009284,7.65
40.22829,29.009284,7.65
40.228305,29.009292,5.46
40.228305,29.009292,5.46
40.228317,29.009294,5.54
40.228317,29.009294,5.54
40.228332,29.009298,4.94
40.228332,29.009298,4.94
40.228343,29.009302,5.02
40.228343,29.009302,5.02
40.228351,29.0093,3.07
40.228351,29.0093,3.07
40.228355,29.0093,0.48
40.228355,29.0093,0.48
40.228355,29.009302,0.72
40.228355,29.009302,0.72
40.22834,29.009307,0.07
40.22834,29.009307,0.07
40.22834,29.009307,0.11
40.22834,29.009307,0.11
40.22834,29.009307,0.28
40.22834,29.009307,0.28
40.22834,29.009307,0.39
40.22834,29.009307,0.39
40.22834,29.009307,0.11
40.22834,29.009307,0.11
40.22834,29.009307,1.02
40.22834,29.009307,1.02
40.22834,29.009307,0.19
40.22834,29.009307,0.19
40.22834,29.009307,0.11
40.22834,29.009307,0.11
40.228336,29.009307,0.04
40.228336,29.009307,0.04
40.228336,29.009309,0.7
40.228336,29.009309,0.7
40.228332,29.009307,0.19
40.228332,29.009307,0.19
40.228332,29.009307,0.74
40.228332,29.009307,0.74
40.228328,29.009307,0.59
40.228328,29.009307,0.59
40.228328,29.009307,0.61
40.228328,29.009307,0.61
40.228328,29.009309,1.02
40.228328,29.009309,1.02
40.228328,29.009311,0.56
40.228328,29.009311,0.56
40.228328,29.009311,0.19
40.228328,29.009311,0.19
40.228328,29.009311,0.28
40.228328,29.009311,0.28
40.228328,29.009311,0.67
40.228328,29.009311,0.67
40.228332,29.009313,0.93
40.228332,29.009313,0.93
40.228332,29.009313,0.3
40.228332,29.009313,0.3
40.228332,29.009313,0.37
40.228332,29.009313,0.37
40.228332,29.009315,0.06
40.228332,29.009315,0.06
40.228332,29.009315,0.07
40.228332,29.009315,0.07
40.228332,29.009315,0.39
40.228332,29.009315,0.39
40.228332,29.009315,0.11
40.228332,29.009315,0.11
40.228332,29.009315,0.06
40.228332,29.009315,0.06
40.228332,29.009315,0.11
40.228332,29.009315,0.11
40.228332,29.009315,0.11
40.228332,29.009315,0.11
40.228332,29.009313,0.2
40.228332,29.009313,0.2
40.228336,29.009313,0.13
40.228336,29.009313,0.13
40.228336,29.009313,0.02
40.228336,29.009313,0.02
40.228336,29.009313,0.09
40.228336,29.009313,0.09
40.228336,29.009313,0.0
40.228336,29.009313,0.0
40.228336,29.009311,0.13
40.228336,29.009311,0.13
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228332,29.009311,0.11
40.228332,29.009311,0.11
40.228332,29.009311,0.02
40.228332,29.009311,0.02
40.228332,29.009309,0.06
40.228332,29.009309,0.06
40.228332,29.009309,0.04
40.228332,29.009309,0.04
40.228332,29.009309,0.15
40.228332,29.009309,0.15
40.228332,29.009309,0.07
40.228332,29.009309,0.07
40.228332,29.009311,0.15
40.228332,29.009311,0.15
40.228332,29.009311,0.06
40.228332,29.009311,0.06
40.228332,29.009311,0.06
40.228332,29.009311,0.06
40.228332,29.009311,0.06
40.228332,29.009311,0.06
40.228336,29.009311,0.04
40.228336,29.009311,0.04
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228336,29.009311,0.02
40.228336,29.009311,0.02
40.228336,29.009311,0.06
40.228336,29.009311,0.06
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228336,29.009311,0.02
40.228336,29.009311,0.02
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228336,29.009311,0.09
40.228336,29.009311,0.11
40.228336,29.009311,0.11
40.228336,29.009311,0.11
40.228336,29.009311,0.11
40.228336,29.009311,0.06
40.228336,29.009311,0.06
40.228336,29.009311,0.04
40.228336,29.009311,0.04
40.228336,29.009311,0.11
40.228336,29.009311,0.11
40.228336,29.009311,0.06
40.228336,29.009311,0.06
40.228336,29.009311,0.0
40.228336,29.009311,0.0
40.228336,29.009311,0.13
40.228336,29.009311,0.13
40.228336,29.009311,0.06
40.228336,29.009311,0.06
40.228336,29.009311,0.13
40.228336,29.009311,0.13
40.228336,29.009311,0.13
40.228336,29.009311,0.13
40.228336,29.009311,0.04
40.228336,29.009311,0.04
40.228336,29.009309,0.15
40.228336,29.009309,0.15
40.228336,29.009309,0.06
40.228336,29.009309,0.06
40.228332,29.009309,0.06
40.228332,29.009309,0.06
40.228332,29.009309,0.09
40.228332,29.009309,0.09
40.228332,29.009309,0.04
40.228332,29.009309,0.04
40.228332,29.009309,0.02
40.228332,29.009309,0.02
40.228332,29.009309,0.15
40.228332,29.009309,0.15
40.228332,29.009307,0.11
40.228332,29.009307,0.11
40.228332,29.009307,0.04
40.228332,29.009307,0.04
40.228332,29.009307,0.15
40.228332,29.009307,0.15
40.228332,29.009307,0.06
40.228332,29.009307,0.06
40.228332,29.009309,0.17
40.228332,29.009309,0.17
40.228332,29.009309,0.04
40.228332,29.009309,0.04
40.228332,29.009309,0.67
40.228332,29.009309,0.67
40.228336,29.009309,2.41
40.228336,29.009309,2.41
40.228347,29.009309,4.78
40.228347,29.009309,4.78
40.228363,29.009309,7.17
40.228363,29.009309,7.17
40.228385,29.009309,9.72
40.228385,29.009309,9.72
40.228412,29.009309,11.28
40.228412,29.009309,11.28
40.228446,29.009309,14.0
40.228446,29.009309,14.0
40.228485,29.009309,16.78
40.228485,29.009309,16.78
40.228534,29.009309,18.89
40.228534,29.009309,18.89
40.228584,29.009311,20.69
40.228584,29.009311,20.69
40.228637,29.009311,22.17
40.228637,29.009311,22.17
40.228694,29.009311,23.58
40.228694,29.009311,23.58
40.228755,29.009309,25.22
40.228755,29.009309,25.22
40.22882,29.009309,26.48
40.228889,29.009309,27.19
40.228961,29.009309,29.15
40.228961,29.009309,29.15
40.229038,29.009309,30.39
40.229038,0.133333,30.39
40.229114,29.009309,31.58
40.229114,29.009309,31.58
40.229194,29.009307,32.67
40.229194,29.009307,32.67
40.229278,29.009307,34.39
40.229278,29.009307,34.39
40.229366,29.009305,35.52
40.229366,29.009305,35.52
40.229457,29.009305,36.39
40.229457,29.009305,36.39
40.229553,29.009305,37.5
40.229644,29.009304,37.6
40.229644,29.009304,37.6
40.22974,29.009304,37.93
40.229835,29.009302,38.3
40.229934,29.009302,38.5
40.23003,29.009302,38.82
40.23003,29.009302,38.82
40.230125,29.009302,38.45
40.23022,29.009302,38.17
40.23022,29.009302,38.17
40.230316,29.009302,36.98
40.230403,29.009304,35.24
40.230403,29.009304,35.24
40.230487,29.009305,32.65
40.230487,29.009305,32.65
40.230567,29.009307,30.21
40.230567,29.009307,30.21
40.23064,29.009309,27.67
40.230705,29.009313,27.67
40.230762,29.009317,22.39
40.230762,29.009317,22.39
40.230812,29.009325,19.78
40.230812,29.009325,19.78
40.230857,29.00933,18.19
40.230857,29.00933,18.19
40.230903,29.00933,16.95
40.230903,29.00933,16.95
40.230941,29.009321,16.04
40.230941,29.009321,16.04
40.230976,29.009302,13.8
40.230976,29.009302,13.8
40.231002,29.009271,14.89
40.231002,29.009271,14.89
40.231025,29.009231,14.52
40.231025,29.009231,14.52
40.231033,29.009189,13.0
40.231033,29.009189,13.0
40.231033,29.009145,13.89
40.231033,29.009145,13.89
40.231021,29.009099,15.11
40.231021,29.009099,15.11
40.230998,29.009059,16.54
40.230998,29.009059,16.54
40.230964,29.009031,16.3
40.230964,29.009031,16.3
40.230926,29.009008,17.3
40.230926,29.009008,17.3
40.23088,29.008998,18.95
40.23088,29.008998,18.95
40.230625,29.009004,30.69
40.230545,29.009006,33.19
40.230545,29.009006,33.19
40.230461,29.00901,35.1
40.230461,29.00901,35.1
40.230369,29.009014,36.82
40.230274,29.009016,39.32
40.230274,29.009016,39.32
40.230175,29.009017,41.36
40.230068,29.009019,43.17
40.230068,29.009019,43.17
40.229846,29.009021,45.71
40.229846,29.009021,45.71
40.229732,29.009023,46.76
40.229614,29.009023,47.43
40.229614,29.009023,47.43
40.229496,29.009023,47.5
40.229377,29.009023,47.02
40.229377,29.009023,47.02
40.229263,29.009023,46.63
40.229148,29.009023,46.67
40.22903,29.009025,46.15
40.22903,29.009025,46.15
40.228919,29.009025,45.11
40.228733,29.009029,31.45
40.228733,29.009029,31.45
40.228668,29.009029,23.5
40.228668,29.009029,23.5
40.228626,29.009029,15.48
40.228599,29.009029,7.39
40.228588,29.009029,3.8
40.228588,29.009029,3.8
40.22858,29.009029,2.89
40.22858,29.009029,2.89
40.228569,29.009029,5.11
40.228569,29.009029,5.11
40.228549,29.009029,7.87
40.228549,29.009029,7.87
40.228527,29.009029,10.56
40.228527,29.009029,10.56
40.228492,29.009027,13.2
40.228458,29.009027,15.02
40.228458,29.009027,15.02
40.22842,29.009025,15.82
40.22842,29.009025,15.82
40.228378,29.009025,16.74
40.228378,29.009025,16.74
40.228332,29.009023,18.28
40.228332,29.009023,18.28
40.228286,29.009023,19.15
40.228237,29.009021,19.28
40.228237,29.009021,19.28
40.228187,29.009021,19.41
40.228137,29.009019,19.8
40.228137,29.009019,19.8
40.228088,29.009017,20.63
40.228088,29.009017,20.63
40.228031,29.009014,21.84
40.228031,29.009014,21.84
40.227977,29.009006,21.15
40.227977,29.009006,21.15
40.227928,29.008996,19.87
40.227928,29.008996,19.87
40.227882,29.008989,17.98
40.227882,29.008989,17.98
40.22784,29.008989,16.22
40.22784,29.008989,16.22
40.227802,29.008998,15.09
40.227802,29.008998,15.09
40.227771,29.009016,13.19
40.227771,29.009016,13.19
40.227745,29.009042,13.15
40.227745,29.009042,13.15
40.227729,29.009075,11.74
40.227729,29.009075,11.74
40.227725,29.009113,11.65
40.227725,29.009113,11.65
40.227733,29.009153,13.56
40.227733,29.009153,13.56
40.227748,29.009195,15.15
40.227748,29.009195,15.15
40.227779,29.009229,17.09
40.227779,29.009229,17.09
40.227825,29.009254,20.71
40.227882,29.009265,24.72
40.227954,29.009267,29.67
40.22813,29.009263,38.41
40.22813,29.009263,38.41
40.228233,29.009262,42.3
40.228233,29.009262,42.3
40.228343,29.00926,46.06
40.228343,29.00926,46.06
40.228462,29.00926,48.78
40.228591,29.009258,51.41
40.228591,29.009258,51.41
40.228721,29.009258,53.32
40.228855,29.009258,52.97
40.228984,29.009258,52.26
40.228984,29.009258,52.26
40.22911,29.009258,49.5
40.22911,29.009258,49.5
40.229228,29.009258,48.15
40.229347,29.009256,47.5
40.229465,29.009254,46.58
40.229579,29.009252,45.45
40.229579,29.009252,45.45
40.229694,29.00925,44.63
40.229804,29.009248,44.06
40.229804,29.009248,44.06
40.229911,29.009248,42.76
40.229911,29.009248,42.76
40.230018,29.009246,42.21
40.230125,29.009244,42.21
40.230224,29.009243,40.56
40.230224,29.009243,40.56
40.230327,29.009241,39.8
40.230327,29.009241,39.8
40.230426,29.009241,38.87
40.230426,29.009241,38.87
40.230522,29.009239,38.13
40.230522,29.009239,38.13
40.230613,29.009239,37.43
40.230613,29.009239,37.43
40.230705,29.009239,36.58
40.230705,29.009239,36.58
40.230796,29.009239,35.73
40.230796,29.009239,35.73
40.230884,29.009239,35.02
40.230884,29.009239,35.02
40.230972,29.009239,34.37
40.231056,29.009241,33.54
40.23114,29.009239,33.17
40.23114,29.009239,33.17
40.2313,29.009239,31.32
40.231376,29.009241,30.72
40.231376,29.009241,30.72
40.231452,29.009241,30.0
40.231452,29.009241,30.0
40.231525,29.009244,28.71
40.231525,29.009244,28.71
40.231594,29.009246,28.35
40.231594,29.009246,28.35
40.231666,29.009248,27.95
40.231666,29.009248,27.95
40.231735,29.009252,27.11
40.2318,29.009258,26.41
40.2318,29.009258,26.41
40.231864,29.009263,24.91
40.231864,29.009263,24.91
40.231925,29.009269,24.32
40.231925,29.009269,24.32
40.231983,29.009277,23.46
40.231983,29.009277,23.46
40.23204,29.009281,21.56
40.23204,29.009281,21.56
40.232093,29.009284,20.83
40.232093,29.009284,20.83
40.232139,29.009279,19.35
40.232139,29.009279,19.35
40.232185,29.009267,17.59
40.232185,29.009267,17.59
40.232227,29.009244,17.76
40.232227,29.009244,17.76
40.232257,29.009212,15.76
40.232257,29.009212,15.76
40.23228,29.009178,12.58
40.23228,29.009178,12.58
40.232292,29.00914,12.76
40.232292,29.00914,12.76
40.232299,29.009103,11.3
40.232299,29.009103,11.3
40.232303,29.009063,12.26
40.232303,29.009063,12.26
40.232299,29.009029,10.5
40.232299,29.009029,10.5
40.232284,29.009004,9.89
40.232284,29.009004,9.89
40.232261,29.008983,10.45
40.232261,29.008983,10.45
40.232242,29.008974,7.93
40.232242,29.008974,7.93
40.232231,29.008968,5.69
40.232231,29.008968,5.69
40.232215,29.008968,5.69
40.232215,29.008968,5.69
40.2322,29.008968,5.89
40.2322,29.008968,5.89
40.232185,29.00897,4.72
40.232185,29.00897,4.72
40.232177,29.00897,4.06
40.232177,29.00897,4.06
40.232166,29.00897,3.24
40.232166,29.00897,3.24
40.232158,29.00897,2.37
40.232158,29.00897,2.37
40.232154,29.00897,1.81
40.232154,29.00897,1.81
40.232151,29.00897,1.15
40.232151,29.00897,1.15
40.232147,29.00897,0.63
40.232147,29.00897,0.63
40.232147,29.008968,0.02
40.232147,29.008968,0.02
40.232147,29.008968,0.17
40.232147,29.008968,0.17
40.232147,29.008968,0.06
40.232147,29.008968,0.06
40.232147,29.008966,0.07
40.232147,29.008966,0.07
40.232143,29.008966,0.17
40.232143,29.008966,0.17
40.232143,29.008966,0.17
40.232143,29.008966,0.17
40.232143,29.008964,0.06
40.232143,29.008964,0.06
40.232143,29.008964,0.06
40.232143,29.008964,0.06
40.232143,29.008964,0.06
40.232143,29.008964,0.06
40.232143,29.008962,0.11
40.232143,29.008962,0.11
40.232147,29.008962,0.02
40.232147,29.008962,0.02
40.232147,29.008962,0.0
40.232147,29.008962,0.0
40.232143,29.008962,0.07
40.232143,29.008962,0.07
40.232143,29.00896,0.17
40.232143,29.00896,0.17
40.232139,29.00896,0.06
40.232139,29.00896,0.06
40.232139,29.00896,0.04
40.232139,29.00896,0.04
40.232139,29.00896,0.09
40.232139,29.00896,0.09
40.232135,29.00896,0.07
40.232135,29.00896,0.07
40.232135,29.00896,0.19
40.232135,29.00896,0.19
40.232135,29.00896,0.35
40.232135,29.00896,0.35
40.232135,29.008958,0.22
40.232135,29.008958,0.22
40.232135,29.008958,0.07
40.232135,29.008958,0.07
40.232135,29.008958,0.11
40.232135,29.008958,0.11
40.232135,29.008956,0.09
40.232135,29.008956,0.09
40.232135,29.008956,0.15
40.232135,29.008956,0.15
40.232131,29.008956,0.06
40.232131,29.008956,0.06
40.232131,29.008956,0.07
40.232131,29.008956,0.07
40.232131,29.008956,0.04
40.232131,29.008956,0.04
40.232131,29.008956,0.06
40.232131,29.008956,0.06
40.232131,29.008955,0.06
40.232131,29.008955,0.06
40.232131,29.008955,0.04
40.232131,29.008955,0.04
40.232128,29.008955,0.13
40.232128,29.008955,0.13
40.232128,29.008955,0.04
40.232128,29.008955,0.04
40.232128,29.008953,0.09
40.232128,29.008953,0.09
40.232128,29.008953,0.07
40.232128,29.008953,0.07
40.232128,29.008953,0.0
40.232128,29.008953,0.0
40.232128,29.008953,0.09
40.232128,29.008953,0.09
40.232128,29.008953,0.04
40.232128,29.008953,0.04
40.232128,29.008953,0.15
40.232128,29.008953,0.15
40.232124,29.008953,2.02
40.232124,29.008953,2.02
40.232116,29.008953,3.91
40.232116,29.008953,3.91
40.232101,29.008955,6.3
40.232101,29.008955,6.3
40.232082,29.008956,9.15
40.232082,29.008956,9.15
40.232055,29.008956,12.04
40.232055,29.008956,12.04
40.232017,29.00896,15.32
40.232017,29.00896,15.32
40.231975,29.00896,18.28
40.231975,29.00896,18.28
40.231922,29.008962,20.96
40.231922,29.008962,20.96
40.231864,29.008966,23.87
40.231864,29.008966,23.87
40.2318,29.008968,26.58
40.231727,29.008972,29.71
40.231647,29.008974,32.39
40.231647,29.008974,32.39
40.231563,29.008975,35.5
40.231468,29.008979,38.67
40.231468,29.008979,38.67
40.231365,29.008981,41.41
40.231365,29.008981,41.41
40.231258,29.008983,44.34
40.231258,29.008983,44.34
40.231143,29.008985,46.8
40.231021,29.008985,48.54
40.231021,29.008985,48.54
40.230899,29.008987,49.6
40.230773,29.008985,49.21
40.230773,29.008985,49.21
40.230651,29.008983,49.13
40.230651,29.008983,49.13
40.230529,29.008983,48.76
40.230529,29.008983,48.76
40.230407,29.008983,48.52
40.230407,29.008983,48.52
40.230289,29.008985,48.08
40.230289,29.008985,48.08
40.230167,29.008991,48.04
40.230167,29.008991,48.04
40.230049,29.008996,47.76
40.230049,29.008996,47.76
40.22993,29.009,47.06
40.22993,29.009,47.06
40.229812,29.009002,47.21
40.229812,29.009002,47.21
40.229579,29.009006,46.71
40.229579,29.009006,46.71
40.229461,29.009008,46.36
40.229461,29.009008,46.36
40.229347,29.00901,46.37
40.229347,29.00901,46.37
40.229114,29.009012,45.91
40.229114,29.009012,45.91
40.229,29.009012,45.76
40.229,29.009012,45.76
40.228885,29.009012,45.06
40.228778,29.009014,45.06
40.228687,29.009014,34.54
40.228614,29.009014,27.69
40.228557,29.009014,20.72
40.228557,29.009014,20.72
40.228515,29.009016,13.89
40.228515,29.009016,13.89
40.228496,29.009016,6.85
40.228496,29.009016,6.85
40.228485,29.009016,2.46
40.228485,29.009016,2.46
40.228481,29.009016,1.44
40.228481,29.009016,1.44
40.228473,29.009016,3.96
40.228473,29.009016,3.96
40.228454,29.009016,7.65
40.228454,29.009016,7.65
40.228431,29.009017,11.32
40.228431,29.009017,11.32
40.228397,29.009017,14.56
40.228397,29.009017,14.56
40.228355,29.009017,17.59
40.228355,29.009017,17.59
40.228305,29.009017,20.11
40.228305,29.009017,20.11
40.228252,29.009017,21.96
40.228252,29.009017,21.96
40.228195,29.009017,22.5
40.228195,29.009017,22.5
40.228137,29.009016,22.32
40.228137,29.009016,22.32
40.228084,29.009012,21.91
40.228084,29.009012,21.91
40.228031,29.009004,21.06
40.228031,29.009004,21.06
40.227981,29.008993,19.96
40.227981,29.008993,19.96
40.227935,29.008983,18.95
40.227935,29.008983,18.95
40.22789,29.008977,17.98
40.22789,29.008977,17.98
40.227848,29.008975,16.85
40.227848,29.008975,16.85
40.227809,29.008983,15.56
40.227809,29.008983,15.56
40.227771,29.009,16.09
40.227771,29.009,16.09
40.227741,29.009027,13.96
40.227741,29.009027,13.96
